alias,alias_norm,canonical_name,entityType,code,source_batch,source_file,source_field
动脉粥样硬化,动脉粥样硬化,缺血性心肌病病因,Etiology,ETI-CARD-C517E0D5CEAF,BATCH-CARD-CAD-20260623-001,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\BATCH-CARD-CAD-20260623-001\05_data_instance\nodes_final.jsonl,aliases
危险因素,危险因素,缺血性心肌病病因,Etiology,ETI-CARD-C517E0D5CEAF,00_foundation_skeleton,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\00_foundation_skeleton\05_data_instance\nodes_final.jsonl,aliases
危险因素,危险因素,缺血性心肌病病因,Etiology,ETI-CARD-C517E0D5CEAF,BATCH-CARD-CAD-20260623-001,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\BATCH-CARD-CAD-20260623-001\05_data_instance\nodes_final.jsonl,aliases
斑块,斑块,缺血性心肌病病因,Etiology,ETI-CARD-C517E0D5CEAF,00_foundation_skeleton,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\00_foundation_skeleton\05_data_instance\nodes_final.jsonl,aliases
斑块,斑块,缺血性心肌病病因,Etiology,ETI-CARD-C517E0D5CEAF,BATCH-CARD-CAD-20260623-001,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\BATCH-CARD-CAD-20260623-001\05_data_instance\nodes_final.jsonl,aliases
病因,病因,缺血性心肌病病因,Etiology,ETI-CARD-C517E0D5CEAF,00_foundation_skeleton,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\00_foundation_skeleton\05_data_instance\nodes_final.jsonl,aliases
病因,病因,缺血性心肌病病因,Etiology,ETI-CARD-C517E0D5CEAF,BATCH-CARD-CAD-20260623-001,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\BATCH-CARD-CAD-20260623-001\05_data_instance\nodes_final.jsonl,aliases
致病基因,致病基因,缺血性心肌病病因,Etiology,ETI-CARD-C517E0D5CEAF,00_foundation_skeleton,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\00_foundation_skeleton\05_data_instance\nodes_final.jsonl,aliases
致病基因,致病基因,缺血性心肌病病因,Etiology,ETI-CARD-C517E0D5CEAF,BATCH-CARD-CAD-20260623-001,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\BATCH-CARD-CAD-20260623-001\05_data_instance\nodes_final.jsonl,aliases
血栓,血栓,缺血性心肌病病因,Etiology,ETI-CARD-C517E0D5CEAF,00_foundation_skeleton,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\00_foundation_skeleton\05_data_instance\nodes_final.jsonl,aliases
血栓,血栓,缺血性心肌病病因,Etiology,ETI-CARD-C517E0D5CEAF,BATCH-CARD-CAD-20260623-001,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\BATCH-CARD-CAD-20260623-001\05_data_instance\nodes_final.jsonl,aliases
遗传,遗传,缺血性心肌病病因,Etiology,ETI-CARD-C517E0D5CEAF,00_foundation_skeleton,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\00_foundation_skeleton\05_data_instance\nodes_final.jsonl,aliases
遗传,遗传,缺血性心肌病病因,Etiology,ETI-CARD-C517E0D5CEAF,BATCH-CARD-CAD-20260623-001,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\BATCH-CARD-CAD-20260623-001\05_data_instance\nodes_final.jsonl,aliases
动脉粥样硬化,动脉粥样硬化,肥厚型心肌病病因,Etiology,ETI-CARD-4BA4C8DD13E6,00_foundation_skeleton,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\00_foundation_skeleton\05_data_instance\nodes_final.jsonl,aliases
动脉粥样硬化,动脉粥样硬化,肥厚型心肌病病因,Etiology,ETI-CARD-4BA4C8DD13E6,BATCH-CARD-CM-20260622-001,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\BATCH-CARD-CM-20260622-001\05_data_instance\nodes_final.jsonl,aliases
危险因素,危险因素,肥厚型心肌病病因,Etiology,ETI-CARD-4BA4C8DD13E6,00_foundation_skeleton,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\00_foundation_skeleton\05_data_instance\nodes_final.jsonl,aliases
危险因素,危险因素,肥厚型心肌病病因,Etiology,ETI-CARD-4BA4C8DD13E6,BATCH-CARD-CM-20260622-001,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\BATCH-CARD-CM-20260622-001\05_data_instance\nodes_final.jsonl,aliases
斑块,斑块,肥厚型心肌病病因,Etiology,ETI-CARD-4BA4C8DD13E6,00_foundation_skeleton,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\00_foundation_skeleton\05_data_instance\nodes_final.jsonl,aliases
斑块,斑块,肥厚型心肌病病因,Etiology,ETI-CARD-4BA4C8DD13E6,BATCH-CARD-CM-20260622-001,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\BATCH-CARD-CM-20260622-001\05_data_instance\nodes_final.jsonl,aliases
病因,病因,肥厚型心肌病病因,Etiology,ETI-CARD-4BA4C8DD13E6,00_foundation_skeleton,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\00_foundation_skeleton\05_data_instance\nodes_final.jsonl,aliases
病因,病因,肥厚型心肌病病因,Etiology,ETI-CARD-4BA4C8DD13E6,BATCH-CARD-CM-20260622-001,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\BATCH-CARD-CM-20260622-001\05_data_instance\nodes_final.jsonl,aliases
致病基因,致病基因,肥厚型心肌病病因,Etiology,ETI-CARD-4BA4C8DD13E6,00_foundation_skeleton,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\00_foundation_skeleton\05_data_instance\nodes_final.jsonl,aliases
致病基因,致病基因,肥厚型心肌病病因,Etiology,ETI-CARD-4BA4C8DD13E6,BATCH-CARD-CM-20260622-001,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\BATCH-CARD-CM-20260622-001\05_data_instance\nodes_final.jsonl,aliases
血栓,血栓,肥厚型心肌病病因,Etiology,ETI-CARD-4BA4C8DD13E6,00_foundation_skeleton,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\00_foundation_skeleton\05_data_instance\nodes_final.jsonl,aliases
血栓,血栓,肥厚型心肌病病因,Etiology,ETI-CARD-4BA4C8DD13E6,BATCH-CARD-CM-20260622-001,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\BATCH-CARD-CM-20260622-001\05_data_instance\nodes_final.jsonl,aliases
遗传,遗传,肥厚型心肌病病因,Etiology,ETI-CARD-4BA4C8DD13E6,00_foundation_skeleton,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\00_foundation_skeleton\05_data_instance\nodes_final.jsonl,aliases
遗传,遗传,肥厚型心肌病病因,Etiology,ETI-CARD-4BA4C8DD13E6,BATCH-CARD-CM-20260622-001,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\BATCH-CARD-CM-20260622-001\05_data_instance\nodes_final.jsonl,aliases
肺血栓栓塞,肺血栓栓塞,肺动脉血栓栓塞,Etiology,ETI-CARD-FULLBOOK-3146961E62,00_foundation_skeleton,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\00_foundation_skeleton\05_data_instance\nodes_final.jsonl,aliases
动脉粥样硬化,动脉粥样硬化,致心律失常性双心室心肌病病因,Etiology,ETI-CARD-F62AE519D666,00_foundation_skeleton,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\00_foundation_skeleton\05_data_instance\nodes_final.jsonl,aliases
动脉粥样硬化,动脉粥样硬化,致心律失常性双心室心肌病病因,Etiology,ETI-CARD-F62AE519D666,BATCH-CARD-CM-20260622-001,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\BATCH-CARD-CM-20260622-001\05_data_instance\nodes_final.jsonl,aliases
危险因素,危险因素,致心律失常性双心室心肌病病因,Etiology,ETI-CARD-F62AE519D666,00_foundation_skeleton,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\00_foundation_skeleton\05_data_instance\nodes_final.jsonl,aliases
危险因素,危险因素,致心律失常性双心室心肌病病因,Etiology,ETI-CARD-F62AE519D666,BATCH-CARD-CM-20260622-001,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\BATCH-CARD-CM-20260622-001\05_data_instance\nodes_final.jsonl,aliases
斑块,斑块,致心律失常性双心室心肌病病因,Etiology,ETI-CARD-F62AE519D666,00_foundation_skeleton,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\00_foundation_skeleton\05_data_instance\nodes_final.jsonl,aliases
斑块,斑块,致心律失常性双心室心肌病病因,Etiology,ETI-CARD-F62AE519D666,BATCH-CARD-CM-20260622-001,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\BATCH-CARD-CM-20260622-001\05_data_instance\nodes_final.jsonl,aliases
病因,病因,致心律失常性双心室心肌病病因,Etiology,ETI-CARD-F62AE519D666,00_foundation_skeleton,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\00_foundation_skeleton\05_data_instance\nodes_final.jsonl,aliases
病因,病因,致心律失常性双心室心肌病病因,Etiology,ETI-CARD-F62AE519D666,BATCH-CARD-CM-20260622-001,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\BATCH-CARD-CM-20260622-001\05_data_instance\nodes_final.jsonl,aliases
致病基因,致病基因,致心律失常性双心室心肌病病因,Etiology,ETI-CARD-F62AE519D666,00_foundation_skeleton,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\00_foundation_skeleton\05_data_instance\nodes_final.jsonl,aliases
致病基因,致病基因,致心律失常性双心室心肌病病因,Etiology,ETI-CARD-F62AE519D666,BATCH-CARD-CM-20260622-001,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\BATCH-CARD-CM-20260622-001\05_data_instance\nodes_final.jsonl,aliases
血栓,血栓,致心律失常性双心室心肌病病因,Etiology,ETI-CARD-F62AE519D666,00_foundation_skeleton,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\00_foundation_skeleton\05_data_instance\nodes_final.jsonl,aliases
血栓,血栓,致心律失常性双心室心肌病病因,Etiology,ETI-CARD-F62AE519D666,BATCH-CARD-CM-20260622-001,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\BATCH-CARD-CM-20260622-001\05_data_instance\nodes_final.jsonl,aliases
遗传,遗传,致心律失常性双心室心肌病病因,Etiology,ETI-CARD-F62AE519D666,00_foundation_skeleton,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\00_foundation_skeleton\05_data_instance\nodes_final.jsonl,aliases
遗传,遗传,致心律失常性双心室心肌病病因,Etiology,ETI-CARD-F62AE519D666,BATCH-CARD-CM-20260622-001,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\BATCH-CARD-CM-20260622-001\05_data_instance\nodes_final.jsonl,aliases
动脉粥样硬化,动脉粥样硬化,致心律失常性右心室心肌病病因,Etiology,ETI-CARD-DC46650B4E9A,00_foundation_skeleton,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\00_foundation_skeleton\05_data_instance\nodes_final.jsonl,aliases
动脉粥样硬化,动脉粥样硬化,致心律失常性右心室心肌病病因,Etiology,ETI-CARD-DC46650B4E9A,BATCH-CARD-CM-20260622-001,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\BATCH-CARD-CM-20260622-001\05_data_instance\nodes_final.jsonl,aliases
危险因素,危险因素,致心律失常性右心室心肌病病因,Etiology,ETI-CARD-DC46650B4E9A,00_foundation_skeleton,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\00_foundation_skeleton\05_data_instance\nodes_final.jsonl,aliases
危险因素,危险因素,致心律失常性右心室心肌病病因,Etiology,ETI-CARD-DC46650B4E9A,BATCH-CARD-CM-20260622-001,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\BATCH-CARD-CM-20260622-001\05_data_instance\nodes_final.jsonl,aliases
斑块,斑块,致心律失常性右心室心肌病病因,Etiology,ETI-CARD-DC46650B4E9A,00_foundation_skeleton,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\00_foundation_skeleton\05_data_instance\nodes_final.jsonl,aliases
斑块,斑块,致心律失常性右心室心肌病病因,Etiology,ETI-CARD-DC46650B4E9A,BATCH-CARD-CM-20260622-001,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\BATCH-CARD-CM-20260622-001\05_data_instance\nodes_final.jsonl,aliases
病因,病因,致心律失常性右心室心肌病病因,Etiology,ETI-CARD-DC46650B4E9A,00_foundation_skeleton,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\00_foundation_skeleton\05_data_instance\nodes_final.jsonl,aliases
病因,病因,致心律失常性右心室心肌病病因,Etiology,ETI-CARD-DC46650B4E9A,BATCH-CARD-CM-20260622-001,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\BATCH-CARD-CM-20260622-001\05_data_instance\nodes_final.jsonl,aliases
致病基因,致病基因,致心律失常性右心室心肌病病因,Etiology,ETI-CARD-DC46650B4E9A,00_foundation_skeleton,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\00_foundation_skeleton\05_data_instance\nodes_final.jsonl,aliases
致病基因,致病基因,致心律失常性右心室心肌病病因,Etiology,ETI-CARD-DC46650B4E9A,BATCH-CARD-CM-20260622-001,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\BATCH-CARD-CM-20260622-001\05_data_instance\nodes_final.jsonl,aliases
血栓,血栓,致心律失常性右心室心肌病病因,Etiology,ETI-CARD-DC46650B4E9A,00_foundation_skeleton,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\00_foundation_skeleton\05_data_instance\nodes_final.jsonl,aliases
血栓,血栓,致心律失常性右心室心肌病病因,Etiology,ETI-CARD-DC46650B4E9A,BATCH-CARD-CM-20260622-001,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\BATCH-CARD-CM-20260622-001\05_data_instance\nodes_final.jsonl,aliases
遗传,遗传,致心律失常性右心室心肌病病因,Etiology,ETI-CARD-DC46650B4E9A,00_foundation_skeleton,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\00_foundation_skeleton\05_data_instance\nodes_final.jsonl,aliases
遗传,遗传,致心律失常性右心室心肌病病因,Etiology,ETI-CARD-DC46650B4E9A,BATCH-CARD-CM-20260622-001,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\BATCH-CARD-CM-20260622-001\05_data_instance\nodes_final.jsonl,aliases
动脉粥样硬化,动脉粥样硬化,致心律失常性左心室心肌病病因,Etiology,ETI-CARD-43696EA334BB,00_foundation_skeleton,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\00_foundation_skeleton\05_data_instance\nodes_final.jsonl,aliases
动脉粥样硬化,动脉粥样硬化,致心律失常性左心室心肌病病因,Etiology,ETI-CARD-43696EA334BB,BATCH-CARD-CM-20260622-001,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\BATCH-CARD-CM-20260622-001\05_data_instance\nodes_final.jsonl,aliases
危险因素,危险因素,致心律失常性左心室心肌病病因,Etiology,ETI-CARD-43696EA334BB,00_foundation_skeleton,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\00_foundation_skeleton\05_data_instance\nodes_final.jsonl,aliases
危险因素,危险因素,致心律失常性左心室心肌病病因,Etiology,ETI-CARD-43696EA334BB,BATCH-CARD-CM-20260622-001,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\BATCH-CARD-CM-20260622-001\05_data_instance\nodes_final.jsonl,aliases
斑块,斑块,致心律失常性左心室心肌病病因,Etiology,ETI-CARD-43696EA334BB,00_foundation_skeleton,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\00_foundation_skeleton\05_data_instance\nodes_final.jsonl,aliases
斑块,斑块,致心律失常性左心室心肌病病因,Etiology,ETI-CARD-43696EA334BB,BATCH-CARD-CM-20260622-001,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\BATCH-CARD-CM-20260622-001\05_data_instance\nodes_final.jsonl,aliases
病因,病因,致心律失常性左心室心肌病病因,Etiology,ETI-CARD-43696EA334BB,00_foundation_skeleton,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\00_foundation_skeleton\05_data_instance\nodes_final.jsonl,aliases
病因,病因,致心律失常性左心室心肌病病因,Etiology,ETI-CARD-43696EA334BB,BATCH-CARD-CM-20260622-001,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\BATCH-CARD-CM-20260622-001\05_data_instance\nodes_final.jsonl,aliases
致病基因,致病基因,致心律失常性左心室心肌病病因,Etiology,ETI-CARD-43696EA334BB,00_foundation_skeleton,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\00_foundation_skeleton\05_data_instance\nodes_final.jsonl,aliases
致病基因,致病基因,致心律失常性左心室心肌病病因,Etiology,ETI-CARD-43696EA334BB,BATCH-CARD-CM-20260622-001,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\BATCH-CARD-CM-20260622-001\05_data_instance\nodes_final.jsonl,aliases
血栓,血栓,致心律失常性左心室心肌病病因,Etiology,ETI-CARD-43696EA334BB,00_foundation_skeleton,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\00_foundation_skeleton\05_data_instance\nodes_final.jsonl,aliases
血栓,血栓,致心律失常性左心室心肌病病因,Etiology,ETI-CARD-43696EA334BB,BATCH-CARD-CM-20260622-001,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\BATCH-CARD-CM-20260622-001\05_data_instance\nodes_final.jsonl,aliases
