duplicate_code,duplicate_name,related_code,related_name,relation_type,standard_node_code
"['PROC-CARD-TEXT-53ECAA23AE', 'PROC-CARD-B8BE09194D42']",经导管主动脉瓣置换术,RULE-CARD-FBD0D907416D,主动脉瓣狭窄临床规则-1A10E5,has_recommended_action,PROC-CARD-TEXT-53ECAA23AE
"['PROC-CARD-TEXT-53ECAA23AE', 'PROC-CARD-B8BE09194D42']",经导管主动脉瓣置换术,RULE-CARD-FC19844C703D,主动脉瓣狭窄临床规则-8F1EB8,has_recommended_action,PROC-CARD-TEXT-53ECAA23AE
EXAM-CARD-09DFFB573658,CMR,RULE-CARD-FC465F2DC359,心肌病临床规则-707AC2,has_recommended_action,EXAM-CMR
EXAM-CARD-F6AAC5622DEA,CT,RULE-CARD-FC5D629C2AF2,心脏瓣膜病临床规则-B608DD,has_recommended_action,EXAM-CARD-TEXT-9A031190AE
"['PROC-CARD-TEXT-53ECAA23AE', 'PROC-CARD-B8BE09194D42']",经导管主动脉瓣置换术,RULE-CARD-FC8FE92BB74D,主动脉瓣狭窄临床规则-FB6107,has_recommended_action,PROC-CARD-TEXT-53ECAA23AE
EXAM-CARD-09DFFB573658,CMR,RULE-CARD-FC9795B621DD,扩张型心肌病临床规则-2F4FA3,has_recommended_action,EXAM-CMR
EXAM-CARD-09DFFB573658,CMR,RULE-CARD-FCBDFFC379A2,主动脉瓣反流临床规则-5F31DB,has_recommended_action,EXAM-CMR
PROC-CARD-2FA3B15D2F3F,TAVI,RULE-CARD-FCBDFFC379A2,主动脉瓣反流临床规则-5F31DB,has_recommended_action,PROC-CARD-TEXT-53ECAA23AE
PROC-CARD-3A51966AEA2C,TEER,RULE-CARD-FCBDFFC379A2,主动脉瓣反流临床规则-5F31DB,has_recommended_action,PROC-TEER
EXAM-CARD-09DFFB573658,CMR,RULE-CARD-FCC447D6496E,扩张型心肌病临床规则-539C6D,has_recommended_action,EXAM-CMR
"['PROC-CARD-TEXT-53ECAA23AE', 'PROC-CARD-B8BE09194D42']",经导管主动脉瓣置换术,RULE-CARD-FCD83707C529,心脏瓣膜病临床规则-878094,has_recommended_action,PROC-CARD-TEXT-53ECAA23AE
EXAM-CARD-F6AAC5622DEA,CT,RULE-CARD-FD271750697B,二尖瓣反流临床规则-8C538B,has_recommended_action,EXAM-CARD-TEXT-9A031190AE
EXAM-CARD-09DFFB573658,CMR,RULE-CARD-FD63DAD647B9,室性心律失常临床规则-93D53E,has_recommended_action,EXAM-CMR
PROC-CARD-2FA3B15D2F3F,TAVI,RULE-CARD-FD8FA13103BC,主动脉瓣狭窄临床规则-123C07,has_recommended_action,PROC-CARD-TEXT-53ECAA23AE
EXAM-CARD-09DFFB573658,CMR,RULE-CARD-FD96546BFB6D,心脏性猝死临床规则-41F94B,has_recommended_action,EXAM-CMR
EXAM-CARD-F6AAC5622DEA,CT,RULE-CARD-FDA848ECF892,二尖瓣反流临床规则-364010,has_recommended_action,EXAM-CARD-TEXT-9A031190AE
PROC-CARD-2FA3B15D2F3F,TAVI,RULE-CARD-FDA848ECF892,二尖瓣反流临床规则-364010,has_recommended_action,PROC-CARD-TEXT-53ECAA23AE
PROC-CARD-2FA3B15D2F3F,TAVI,RULE-CARD-FDDEDFF19C05,二尖瓣反流临床规则-7F38EF,has_recommended_action,PROC-CARD-TEXT-53ECAA23AE
LAB-CARD-AAA739D91A3A,BNP,RULE-CARD-FE68682777F7,心脏瓣膜病临床规则-028A3E,has_recommended_action,CARD-SKELETON-20260709-LABTEST-C35CBC9355102D0B
PROC-CARD-2FA3B15D2F3F,TAVI,RULE-CARD-FE68682777F7,心脏瓣膜病临床规则-028A3E,has_recommended_action,PROC-CARD-TEXT-53ECAA23AE
PROC-CARD-3A51966AEA2C,TEER,RULE-CARD-FE68682777F7,心脏瓣膜病临床规则-028A3E,has_recommended_action,PROC-TEER
LAB-CARD-AAA739D91A3A,BNP,RULE-CARD-FF7AC84B618C,主动脉瓣狭窄临床规则-B2321E,has_recommended_action,CARD-SKELETON-20260709-LABTEST-C35CBC9355102D0B
MED-CARD-STD-C685CE7163,维拉帕米,STAGE-CARD-ARR-AF-04-ACUTE-CONTROL,房颤急性控制阶段,has_recommended_action,MED-CARD-C685CE7163F5
MED-CARD-STD-E03DF8E3FD,替格瑞洛,STAGE-CARD-CAD-STEMI-04-ANTITHROMBOTIC-MGMT,STEMI抗栓治疗管理阶段,has_recommended_action,MED-CARD-00A158EBF21E
MED-CARD-STD-9BB6ABC99A,氯吡格雷,STAGE-CARD-CAD-STEMI-04-ANTITHROMBOTIC-MGMT,STEMI抗栓治疗管理阶段,has_recommended_action,MED-CARD-EAA01CFD434E
MED-CARD-STD-E03DF8E3FD,替格瑞洛,STAGE-CDSS-CAD-ACS-03-TREAT,急性冠脉综合征急性治疗决策阶段,has_recommended_action,MED-CARD-00A158EBF21E
MED-CARD-STD-9BB6ABC99A,氯吡格雷,STAGE-CDSS-CAD-ACS-03-TREAT,急性冠脉综合征急性治疗决策阶段,has_recommended_action,MED-CARD-EAA01CFD434E
MED-CARD-STD-DE220086E9,硝酸甘油,STAGE-CDSS-CAD-CCS-02-MED,慢性冠脉综合征药物治疗阶段,has_recommended_action,MED-CARD-CC1DDBE4EFA8
MED-CARD-STD-E03DF8E3FD,替格瑞洛,STAGE-CDSS-CAD-NSTEMI-04-PREVENT,非ST段抬高型心肌梗死抗栓与二级预防阶段,has_recommended_action,MED-CARD-00A158EBF21E
MED-CARD-STD-9BB6ABC99A,氯吡格雷,STAGE-CDSS-CAD-NSTEMI-04-PREVENT,非ST段抬高型心肌梗死抗栓与二级预防阶段,has_recommended_action,MED-CARD-EAA01CFD434E
MED-CARD-STD-E03DF8E3FD,替格瑞洛,STAGE-CDSS-CAD-STEMI-04-ANTITHROMBOTIC,ST段抬高型心肌梗死抗栓治疗管理阶段,has_recommended_action,MED-CARD-00A158EBF21E
MED-CARD-STD-9BB6ABC99A,氯吡格雷,STAGE-CDSS-CAD-STEMI-04-ANTITHROMBOTIC,ST段抬高型心肌梗死抗栓治疗管理阶段,has_recommended_action,MED-CARD-EAA01CFD434E
MED-CARD-STD-C685CE7163,维拉帕米,STAGE-CDSS-SVTAFL-ARR-AFL-03-TREAT,心房扑动治疗决策阶段,has_recommended_action,MED-CARD-C685CE7163F5
MED-CARD-STD-C685CE7163,维拉帕米,STAGE-CDSS-SVTAFL-ARR-AT-03-TREAT,房性心动过速治疗决策阶段,has_recommended_action,MED-CARD-C685CE7163F5
MED-CARD-STD-C685CE7163,维拉帕米,STAGE-CDSS-SVTAFL-ARR-AVNRT-03-TREAT,房室结折返性心动过速治疗决策阶段,has_recommended_action,MED-CARD-C685CE7163F5
MED-CARD-STD-C685CE7163,维拉帕米,STAGE-CDSS-SVTAFL-ARR-AVRT-03-TREAT,房室折返性心动过速治疗决策阶段,has_recommended_action,MED-CARD-C685CE7163F5
MED-CARD-STD-C685CE7163,维拉帕米,STAGE-CDSS-SVTAFL-ARR-SVT-03-TREAT,室上性心动过速治疗决策阶段,has_recommended_action,MED-CARD-C685CE7163F5
MED-CARD-STD-C685CE7163,维拉帕米,STAGE-CDSS-SVTAFL-ARR-WPW-03-TREAT,预激综合征治疗决策阶段,has_recommended_action,MED-CARD-C685CE7163F5
"['RF-CARD-DE0A9F1FE2C8', 'RISKCOMP-RISK-CARD-BD6FBD0D2712-高血压', 'RISKCOMP-RISK-CARD-E21D88A4688D-高血压']",高血压,DIS-CARD-AAA,腹主动脉瘤,has_risk_factor,RF-CARD-DE0A9F1FE2C8
"['RF-CARD-DE0A9F1FE2C8', 'RISKCOMP-RISK-CARD-BD6FBD0D2712-高血压', 'RISKCOMP-RISK-CARD-E21D88A4688D-高血压']",高血压,DIS-CARD-AORTIC-DISSECTION,主动脉夹层,has_risk_factor,RF-CARD-DE0A9F1FE2C8
"['RF-CARD-DE0A9F1FE2C8', 'RISKCOMP-RISK-CARD-BD6FBD0D2712-高血压', 'RISKCOMP-RISK-CARD-E21D88A4688D-高血压']",高血压,DIS-CARD-ARR-AF,心房颤动,has_risk_factor,RF-CARD-DE0A9F1FE2C8
"['RF-CARD-DE0A9F1FE2C8', 'RISKCOMP-RISK-CARD-BD6FBD0D2712-高血压', 'RISKCOMP-RISK-CARD-E21D88A4688D-高血压']",高血压,DIS-CARD-ARR-AFL,心房扑动,has_risk_factor,RF-CARD-DE0A9F1FE2C8
"['RF-CARD-DE0A9F1FE2C8', 'RISKCOMP-RISK-CARD-BD6FBD0D2712-高血压', 'RISKCOMP-RISK-CARD-E21D88A4688D-高血压']",高血压,DIS-CARD-ARR-AVB,房室传导阻滞,has_risk_factor,RF-CARD-DE0A9F1FE2C8
"['RF-CARD-DE0A9F1FE2C8', 'RISKCOMP-RISK-CARD-BD6FBD0D2712-高血压', 'RISKCOMP-RISK-CARD-E21D88A4688D-高血压']",高血压,DIS-CARD-ARR-AVB3,三度房室传导阻滞,has_risk_factor,RF-CARD-DE0A9F1FE2C8
"['RF-CARD-DE0A9F1FE2C8', 'RISKCOMP-RISK-CARD-BD6FBD0D2712-高血压', 'RISKCOMP-RISK-CARD-E21D88A4688D-高血压']",高血压,DIS-CARD-ARR-BBB,束支传导阻滞,has_risk_factor,RF-CARD-DE0A9F1FE2C8
"['RF-CARD-DE0A9F1FE2C8', 'RISKCOMP-RISK-CARD-BD6FBD0D2712-高血压', 'RISKCOMP-RISK-CARD-E21D88A4688D-高血压']",高血压,DIS-CARD-ARR-PVC,室性期前收缩,has_risk_factor,RF-CARD-DE0A9F1FE2C8
"['RF-CARD-DE0A9F1FE2C8', 'RISKCOMP-RISK-CARD-BD6FBD0D2712-高血压', 'RISKCOMP-RISK-CARD-E21D88A4688D-高血压']",高血压,DIS-CARD-ARR-SAB,窦房传导阻滞,has_risk_factor,RF-CARD-DE0A9F1FE2C8
"['RF-CARD-DE0A9F1FE2C8', 'RISKCOMP-RISK-CARD-BD6FBD0D2712-高血压', 'RISKCOMP-RISK-CARD-E21D88A4688D-高血压']",高血压,DIS-CARD-ARR-SB,窦性心动过缓,has_risk_factor,RF-CARD-DE0A9F1FE2C8
"['RF-CARD-DE0A9F1FE2C8', 'RISKCOMP-RISK-CARD-BD6FBD0D2712-高血压', 'RISKCOMP-RISK-CARD-E21D88A4688D-高血压']",高血压,DIS-CARD-CAD-ACS,急性冠脉综合征,has_risk_factor,RF-CARD-DE0A9F1FE2C8
"['RF-CARD-DE0A9F1FE2C8', 'RISKCOMP-RISK-CARD-BD6FBD0D2712-高血压', 'RISKCOMP-RISK-CARD-E21D88A4688D-高血压']",高血压,DIS-CARD-CAD-AMI,急性心肌梗死,has_risk_factor,RF-CARD-DE0A9F1FE2C8
"['RF-CARD-DE0A9F1FE2C8', 'RISKCOMP-RISK-CARD-BD6FBD0D2712-高血压', 'RISKCOMP-RISK-CARD-E21D88A4688D-高血压']",高血压,DIS-CARD-CAD-ATHEROSCLEROSIS,动脉粥样硬化,has_risk_factor,RF-CARD-DE0A9F1FE2C8
"['RF-CARD-DE0A9F1FE2C8', 'RISKCOMP-RISK-CARD-BD6FBD0D2712-高血压', 'RISKCOMP-RISK-CARD-E21D88A4688D-高血压']",高血压,DIS-CARD-CAD-CCS,慢性冠脉综合征,has_risk_factor,RF-CARD-DE0A9F1FE2C8
"['RF-CARD-DE0A9F1FE2C8', 'RISKCOMP-RISK-CARD-BD6FBD0D2712-高血压', 'RISKCOMP-RISK-CARD-E21D88A4688D-高血压']",高血压,DIS-CARD-CAD-ICM,缺血性心肌病,has_risk_factor,RF-CARD-DE0A9F1FE2C8
"['RF-CARD-DE0A9F1FE2C8', 'RISKCOMP-RISK-CARD-BD6FBD0D2712-高血压', 'RISKCOMP-RISK-CARD-E21D88A4688D-高血压']",高血压,DIS-CARD-CAD-NSTEMI,非ST段抬高型心肌梗死,has_risk_factor,RF-CARD-DE0A9F1FE2C8
"['RF-CARD-DE0A9F1FE2C8', 'RISKCOMP-RISK-CARD-BD6FBD0D2712-高血压', 'RISKCOMP-RISK-CARD-E21D88A4688D-高血压']",高血压,DIS-CARD-CAD-OLD-MI,陈旧性心肌梗死,has_risk_factor,RF-CARD-DE0A9F1FE2C8
"['RF-CARD-DE0A9F1FE2C8', 'RISKCOMP-RISK-CARD-BD6FBD0D2712-高血压', 'RISKCOMP-RISK-CARD-E21D88A4688D-高血压']",高血压,DIS-CARD-CAD-STABLE-ANGINA,稳定型心绞痛,has_risk_factor,RF-CARD-DE0A9F1FE2C8
"['RF-CARD-DE0A9F1FE2C8', 'RISKCOMP-RISK-CARD-BD6FBD0D2712-高血压', 'RISKCOMP-RISK-CARD-E21D88A4688D-高血压']",高血压,DIS-CARD-CAD-STEMI,ST段抬高型心肌梗死,has_risk_factor,RF-CARD-DE0A9F1FE2C8
"['RF-CARD-DE0A9F1FE2C8', 'RISKCOMP-RISK-CARD-BD6FBD0D2712-高血压', 'RISKCOMP-RISK-CARD-E21D88A4688D-高血压']",高血压,DIS-CARD-CAD-UA,不稳定型心绞痛,has_risk_factor,RF-CARD-DE0A9F1FE2C8
"['RF-CARD-DE0A9F1FE2C8', 'RISKCOMP-RISK-CARD-BD6FBD0D2712-高血压', 'RISKCOMP-RISK-CARD-E21D88A4688D-高血压']",高血压,DIS-CARD-CHD,先天性心脏病,has_risk_factor,RF-CARD-DE0A9F1FE2C8
"['RF-CARD-DE0A9F1FE2C8', 'RISKCOMP-RISK-CARD-BD6FBD0D2712-高血压', 'RISKCOMP-RISK-CARD-E21D88A4688D-高血压']",高血压,DIS-CARD-CHD-ASD,房间隔缺损,has_risk_factor,RF-CARD-DE0A9F1FE2C8
"['RF-CARD-DE0A9F1FE2C8', 'RISKCOMP-RISK-CARD-BD6FBD0D2712-高血压', 'RISKCOMP-RISK-CARD-E21D88A4688D-高血压']",高血压,DIS-CARD-DYSLIPIDEMIA,血脂异常,has_risk_factor,RF-CARD-DE0A9F1FE2C8
"['RF-CARD-DE0A9F1FE2C8', 'RISKCOMP-RISK-CARD-BD6FBD0D2712-高血压', 'RISKCOMP-RISK-CARD-E21D88A4688D-高血压']",高血压,DIS-CARD-FH,家族性高胆固醇血症,has_risk_factor,RF-CARD-DE0A9F1FE2C8
"['RF-CARD-DE0A9F1FE2C8', 'RISKCOMP-RISK-CARD-BD6FBD0D2712-高血压', 'RISKCOMP-RISK-CARD-E21D88A4688D-高血压']",高血压,DIS-CARD-HF-AHF,急性心力衰竭,has_risk_factor,RF-CARD-DE0A9F1FE2C8
"['RF-CARD-DE0A9F1FE2C8', 'RISKCOMP-RISK-CARD-BD6FBD0D2712-高血压', 'RISKCOMP-RISK-CARD-E21D88A4688D-高血压']",高血压,DIS-CARD-HT-PRIMARY,原发性高血压,has_risk_factor,RF-CARD-DE0A9F1FE2C8
"['RF-CARD-DE0A9F1FE2C8', 'RISKCOMP-RISK-CARD-BD6FBD0D2712-高血压', 'RISKCOMP-RISK-CARD-E21D88A4688D-高血压']",高血压,DIS-CARD-HYPERCHOLESTEROLEMIA,高胆固醇血症,has_risk_factor,RF-CARD-DE0A9F1FE2C8
"['RF-CARD-DE0A9F1FE2C8', 'RISKCOMP-RISK-CARD-BD6FBD0D2712-高血压', 'RISKCOMP-RISK-CARD-E21D88A4688D-高血压']",高血压,DIS-CARD-INFECTIVE-ENDOCARDITIS,感染性心内膜炎,has_risk_factor,RF-CARD-DE0A9F1FE2C8
"['RF-CARD-DE0A9F1FE2C8', 'RISKCOMP-RISK-CARD-BD6FBD0D2712-高血压', 'RISKCOMP-RISK-CARD-E21D88A4688D-高血压']",高血压,DIS-CARD-MYOCARDITIS,心肌炎,has_risk_factor,RF-CARD-DE0A9F1FE2C8
"['RF-CARD-DE0A9F1FE2C8', 'RISKCOMP-RISK-CARD-BD6FBD0D2712-高血压', 'RISKCOMP-RISK-CARD-E21D88A4688D-高血压']",高血压,DIS-CARD-PAD,外周动脉疾病,has_risk_factor,RF-CARD-DE0A9F1FE2C8
"['RF-CARD-DE0A9F1FE2C8', 'RISKCOMP-RISK-CARD-BD6FBD0D2712-高血压', 'RISKCOMP-RISK-CARD-E21D88A4688D-高血压']",高血压,DIS-CARD-PDA,动脉导管未闭,has_risk_factor,RF-CARD-DE0A9F1FE2C8
"['RF-CARD-DE0A9F1FE2C8', 'RISKCOMP-RISK-CARD-BD6FBD0D2712-高血压', 'RISKCOMP-RISK-CARD-E21D88A4688D-高血压']",高血压,DIS-CARD-PERICARDITIS,心包炎,has_risk_factor,RF-CARD-DE0A9F1FE2C8
"['RF-CARD-DE0A9F1FE2C8', 'RISKCOMP-RISK-CARD-BD6FBD0D2712-高血压', 'RISKCOMP-RISK-CARD-E21D88A4688D-高血压']",高血压,DIS-CARD-PFO,卵圆孔未闭,has_risk_factor,RF-CARD-DE0A9F1FE2C8
"['RF-CARD-DE0A9F1FE2C8', 'RISKCOMP-RISK-CARD-BD6FBD0D2712-高血压', 'RISKCOMP-RISK-CARD-E21D88A4688D-高血压']",高血压,DIS-CARD-PH,肺动脉高压,has_risk_factor,RF-CARD-DE0A9F1FE2C8
"['RF-CARD-DE0A9F1FE2C8', 'RISKCOMP-RISK-CARD-BD6FBD0D2712-高血压', 'RISKCOMP-RISK-CARD-E21D88A4688D-高血压']",高血压,DIS-CARD-PH-CHD,先天性心脏病相关肺动脉高压,has_risk_factor,RF-CARD-DE0A9F1FE2C8
"['RF-CARD-DE0A9F1FE2C8', 'RISKCOMP-RISK-CARD-BD6FBD0D2712-高血压', 'RISKCOMP-RISK-CARD-E21D88A4688D-高血压']",高血压,DIS-CARD-PH-CTD,结缔组织病相关肺动脉高压,has_risk_factor,RF-CARD-DE0A9F1FE2C8
"['RF-CARD-DE0A9F1FE2C8', 'RISKCOMP-RISK-CARD-BD6FBD0D2712-高血压', 'RISKCOMP-RISK-CARD-E21D88A4688D-高血压']",高血压,DIS-CARD-PH-CTEPH,慢性血栓栓塞性肺动脉高压,has_risk_factor,RF-CARD-DE0A9F1FE2C8
"['RF-CARD-DE0A9F1FE2C8', 'RISKCOMP-RISK-CARD-BD6FBD0D2712-高血压', 'RISKCOMP-RISK-CARD-E21D88A4688D-高血压']",高血压,DIS-CARD-PH-IPAH,特发性肺动脉高压,has_risk_factor,RF-CARD-DE0A9F1FE2C8
"['RF-CARD-DE0A9F1FE2C8', 'RISKCOMP-RISK-CARD-BD6FBD0D2712-高血压', 'RISKCOMP-RISK-CARD-E21D88A4688D-高血压']",高血压,DIS-CARD-PH-PAH,动脉性肺动脉高压,has_risk_factor,RF-CARD-DE0A9F1FE2C8
"['RF-CARD-DE0A9F1FE2C8', 'RISKCOMP-RISK-CARD-BD6FBD0D2712-高血压', 'RISKCOMP-RISK-CARD-E21D88A4688D-高血压']",高血压,DIS-CARD-TBAD,Stanford B型主动脉夹层,has_risk_factor,RF-CARD-DE0A9F1FE2C8
"['RF-CARD-DE0A9F1FE2C8', 'RISKCOMP-RISK-CARD-BD6FBD0D2712-高血压', 'RISKCOMP-RISK-CARD-E21D88A4688D-高血压']",高血压,DIS-CARD-VHD,心脏瓣膜病,has_risk_factor,RF-CARD-DE0A9F1FE2C8
"['RF-CARD-DE0A9F1FE2C8', 'RISKCOMP-RISK-CARD-BD6FBD0D2712-高血压', 'RISKCOMP-RISK-CARD-E21D88A4688D-高血压']",高血压,DIS-CARD-VHD-AR,主动脉瓣反流,has_risk_factor,RF-CARD-DE0A9F1FE2C8
"['RF-CARD-DE0A9F1FE2C8', 'RISKCOMP-RISK-CARD-BD6FBD0D2712-高血压', 'RISKCOMP-RISK-CARD-E21D88A4688D-高血压']",高血压,DIS-CARD-VHD-AS,主动脉瓣狭窄,has_risk_factor,RF-CARD-DE0A9F1FE2C8
"['RF-CARD-DE0A9F1FE2C8', 'RISKCOMP-RISK-CARD-BD6FBD0D2712-高血压', 'RISKCOMP-RISK-CARD-E21D88A4688D-高血压']",高血压,DIS-CARD-VHD-MR,二尖瓣反流,has_risk_factor,RF-CARD-DE0A9F1FE2C8
"['RF-CARD-DE0A9F1FE2C8', 'RISKCOMP-RISK-CARD-BD6FBD0D2712-高血压', 'RISKCOMP-RISK-CARD-E21D88A4688D-高血压']",高血压,DIS-CARD-VHD-MS,二尖瓣狭窄,has_risk_factor,RF-CARD-DE0A9F1FE2C8
"['RF-CARD-DE0A9F1FE2C8', 'RISKCOMP-RISK-CARD-BD6FBD0D2712-高血压', 'RISKCOMP-RISK-CARD-E21D88A4688D-高血压']",高血压,DIS-CARD-VHD-PS,肺动脉瓣狭窄,has_risk_factor,RF-CARD-DE0A9F1FE2C8
"['RF-CARD-DE0A9F1FE2C8', 'RISKCOMP-RISK-CARD-BD6FBD0D2712-高血压', 'RISKCOMP-RISK-CARD-E21D88A4688D-高血压']",高血压,DIS-CARD-VHD-RHD,风湿性心脏瓣膜病,has_risk_factor,RF-CARD-DE0A9F1FE2C8
"['RF-CARD-DE0A9F1FE2C8', 'RISKCOMP-RISK-CARD-BD6FBD0D2712-高血压', 'RISKCOMP-RISK-CARD-E21D88A4688D-高血压']",高血压,DIS-CARD-VSD,室间隔缺损,has_risk_factor,RF-CARD-DE0A9F1FE2C8
"['RF-CARD-DE0A9F1FE2C8', 'RISKCOMP-RISK-CARD-BD6FBD0D2712-高血压', 'RISKCOMP-RISK-CARD-E21D88A4688D-高血压']",高血压,RISK-CARD-BD6FBD0D2712,CHA2DS2-VASc评分,has_risk_factor,RF-CARD-DE0A9F1FE2C8
"['RF-CARD-DE0A9F1FE2C8', 'RISKCOMP-RISK-CARD-BD6FBD0D2712-高血压', 'RISKCOMP-RISK-CARD-E21D88A4688D-高血压']",高血压,RISK-CARD-E21D88A4688D,HAS-BLED评分,has_risk_factor,RF-CARD-DE0A9F1FE2C8
"['RF-CARD-DE0A9F1FE2C8', 'RISKCOMP-RISK-CARD-BD6FBD0D2712-高血压', 'RISKCOMP-RISK-CARD-E21D88A4688D-高血压']",高血压,TXTSEC-CARD-28BE9E91E0A6E348,心力衰竭总论,has_risk_factor,RF-CARD-DE0A9F1FE2C8
"['RF-CARD-DE0A9F1FE2C8', 'RISKCOMP-RISK-CARD-BD6FBD0D2712-高血压', 'RISKCOMP-RISK-CARD-E21D88A4688D-高血压']",高血压,TXTSEC-CARD-722816481922DDE6,急性 ST 段抬高型心肌梗死,has_risk_factor,RF-CARD-DE0A9F1FE2C8
"['RF-CARD-DE0A9F1FE2C8', 'RISKCOMP-RISK-CARD-BD6FBD0D2712-高血压', 'RISKCOMP-RISK-CARD-E21D88A4688D-高血压']",高血压,TXTSEC-CARD-7275FAF71470AD40,第二节扩张型心肌病,has_risk_factor,RF-CARD-DE0A9F1FE2C8
"['RF-CARD-DE0A9F1FE2C8', 'RISKCOMP-RISK-CARD-BD6FBD0D2712-高血压', 'RISKCOMP-RISK-CARD-E21D88A4688D-高血压']",高血压,TXTSEC-CARD-92225AD4F40EFF8A,一、室性期前收缩,has_risk_factor,RF-CARD-DE0A9F1FE2C8
"['RF-CARD-DE0A9F1FE2C8', 'RISKCOMP-RISK-CARD-BD6FBD0D2712-高血压', 'RISKCOMP-RISK-CARD-E21D88A4688D-高血压']",高血压,TXTSEC-CARD-CAE7E5546A906D30,第一节心力衰竭总论,has_risk_factor,RF-CARD-DE0A9F1FE2C8
"['RF-CARD-DE0A9F1FE2C8', 'RISKCOMP-RISK-CARD-BD6FBD0D2712-高血压', 'RISKCOMP-RISK-CARD-E21D88A4688D-高血压']",高血压,TXTSEC-CARD-E120715E6C956A53,四、心房颤动,has_risk_factor,RF-CARD-DE0A9F1FE2C8
"['RF-CARD-DE0A9F1FE2C8', 'RISKCOMP-RISK-CARD-BD6FBD0D2712-高血压', 'RISKCOMP-RISK-CARD-E21D88A4688D-高血压']",高血压,TXTSEC-CARD-F7CECD8190F15187,成人常见先天性心血管病,has_risk_factor,RF-CARD-DE0A9F1FE2C8
"['RF-CARD-DE0A9F1FE2C8', 'RISKCOMP-RISK-CARD-BD6FBD0D2712-高血压', 'RISKCOMP-RISK-CARD-E21D88A4688D-高血压']",高血压,TXTSEC-CARD-FA6174D8DBF95C53,第一节概述,has_risk_factor,RF-CARD-DE0A9F1FE2C8
"['RF-CARD-DE0A9F1FE2C8', 'RISKCOMP-RISK-CARD-BD6FBD0D2712-高血压', 'RISKCOMP-RISK-CARD-E21D88A4688D-高血压']",高血压,TXTSEC-CARD-FF693A65907956D3,第四章动脉粥样硬化和冠状动脉粥样硬化性心脏病,has_risk_factor,RF-CARD-DE0A9F1FE2C8
MED-CARD-STD-68380EE96C,比索洛尔,CARD-SKELETON-20260709-MEDICATION-DDAA1C07D618EDC7,β受体拮抗剂,has_specific_medication,MED-CARD-2CF15595A00F
MED-CARD-STD-1691342E51,美托洛尔,CARD-SKELETON-20260709-MEDICATION-DDAA1C07D618EDC7,β受体拮抗剂,has_specific_medication,MED-CARD-C9175F150C3D
MED-CARD-STD-68380EE96C,比索洛尔,MED-BETA-BLOCKER,β受体阻滞剂,has_specific_medication,MED-CARD-2CF15595A00F
MED-CARD-STD-1691342E51,美托洛尔,MED-BETA-BLOCKER,β受体阻滞剂,has_specific_medication,MED-CARD-C9175F150C3D
MED-CARD-STD-DE220086E9,硝酸甘油,MED-CARD-55157DA54154,硝酸酯类药物,has_specific_medication,MED-CARD-CC1DDBE4EFA8
MED-CARD-STD-E03DF8E3FD,替格瑞洛,MED-CARD-86E5A960E1BF,P2Y12受体抑制剂,has_specific_medication,MED-CARD-00A158EBF21E
MED-CARD-STD-9BB6ABC99A,氯吡格雷,MED-CARD-86E5A960E1BF,P2Y12受体抑制剂,has_specific_medication,MED-CARD-EAA01CFD434E
MED-CARD-STD-C685CE7163,维拉帕米,MED-CARD-TEXT-28E925C6DE,钙通道阻滞剂,has_specific_medication,MED-CARD-C685CE7163F5
MED-CARD-STD-E03DF8E3FD,替格瑞洛,MED-CARD-TEXT-4E798D0AB2,抗血小板药物,has_specific_medication,MED-CARD-00A158EBF21E
MED-CARD-STD-9BB6ABC99A,氯吡格雷,MED-CARD-TEXT-4E798D0AB2,抗血小板药物,has_specific_medication,MED-CARD-EAA01CFD434E
MED-CARD-STD-C685CE7163,维拉帕米,MED-NDHP-CCB,非二氢吡啶类钙通道阻滞剂,has_specific_medication,MED-CARD-C685CE7163F5
MED-CARD-STD-1691342E51,美托洛尔,CARD-SKELETON-20260709-TREATMENTPLAN-B76F8B1E24A603E8,特别是引起QT间期延长与尖端扭转型室速的药物,includes_medication,MED-CARD-C9175F150C3D
MED-CARD-STD-1691342E51,美托洛尔,CARD-SKELETON-20260709-TREATMENTPLAN-C8DC2DC4FF9E48B0,抗心律失常药物,includes_medication,MED-CARD-C9175F150C3D
MED-CARD-STD-9BB6ABC99A,氯吡格雷,PLAN-CARD-0315A5E784A6,心房颤动治疗方案,includes_medication,MED-CARD-EAA01CFD434E
MED-CARD-STD-C685CE7163,维拉帕米,PLAN-CARD-0315A5E784A6,心房颤动治疗方案,includes_medication,MED-CARD-C685CE7163F5
MED-CARD-STD-C685CE7163,维拉帕米,PLAN-CARD-18BAD30E125A,室上性心动过速治疗方案,includes_medication,MED-CARD-C685CE7163F5
MED-CARD-STD-1691342E51,美托洛尔,PLAN-CARD-2DBB5F9C858E,室性心律失常治疗方案,includes_medication,MED-CARD-C9175F150C3D
MED-CARD-STD-C685CE7163,维拉帕米,PLAN-CARD-344A32B0714D,房室折返性心动过速治疗方案,includes_medication,MED-CARD-C685CE7163F5
MED-CARD-STD-DE220086E9,硝酸甘油,PLAN-CARD-34D17C2BA3F6,高血压急症降压治疗,includes_medication,MED-CARD-CC1DDBE4EFA8
MED-CARD-STD-1691342E51,美托洛尔,PLAN-CARD-47613024D1C5,持续性室性心动过速治疗方案,includes_medication,MED-CARD-C9175F150C3D
