rec_code,rec_name,clinical_review_status,review_status,cdss_release_level,formal_cdss_ready,disease_categories,diseases,disease_codes,action_n,action_names,action_codes,evidence_n,evidence_examples,rule_n,stage_n,disease_n,has_trigger,has_population,has_exclusion_or_contra,has_patient_fields,has_recommendation_class,has_evidence_level,has_statement_text,recommendation_class,evidence_level,gaps,qualification
REC-8C04A95AF651F1C5,心室扑动与心室颤动路径治疗决策规则｜射频消融治疗（治疗方案）推荐,pending_clinical_use_effect_review,approved_for_sample,,false,心律失常,心室扑动与心室颤动,DIS-CARD-ARR-VF,1,射频消融治疗,PLAN-CARD-8D7FDE84DC07,3,EVD-TB-C001445EDA5318276FDC-VF；EVD-TB-29E0C7E19BA5462795AB-VF；EVD-TB-0A56361AC757170F89F4-VF,1,1,1,True,True,True,True,True,True,True,未结构化,未结构化,,结构完整但字段不足/待审核
REC-8D3DA974E45CCA0F,持续性室性心动过速路径治疗决策规则｜ICD治疗（治疗方案）推荐,pending_clinical_use_effect_review,approved_for_sample,,false,心律失常,持续性室性心动过速,DIS-CARD-ARR-VT,1,ICD治疗,PLAN-CARD-946BE3CB675F,5,EVD-TB-C8D90A4B2E725F3E6B4C-VT；EVD-TB-9BBB78EB9A8F341619D9-VT；EVD-TB-768C920AFBBFC4222902-VT；EVD-AA503EA3126E4F65D33E-VT；EVD-TB-511EBB969AE18A9B8533-VT,1,1,1,True,True,True,True,True,True,True,未结构化,未结构化,,结构完整但字段不足/待审核
REC-8EB7BC695BE11E46,心室扑动与心室颤动路径治疗决策规则｜抗凝治疗（治疗方案）推荐,pending_clinical_use_effect_review,approved_for_sample,,false,心律失常,心室扑动与心室颤动,DIS-CARD-ARR-VF,1,抗凝治疗,PLAN-CARD-A1C4E6332D38,3,EVD-TB-C001445EDA5318276FDC-VF；EVD-TB-0A56361AC757170F89F4-VF；EVD-TB-29E0C7E19BA5462795AB-VF,1,1,1,True,True,True,True,True,True,True,未结构化,未结构化,,结构完整但字段不足/待审核
REC-8EFAF865AE874832,短QT间期综合征路径治疗决策规则｜ICD治疗（治疗方案）推荐,pending_clinical_use_effect_review,approved_for_sample,,false,心律失常,短QT间期综合征,DIS-CARD-ARR-SQTS,1,ICD治疗,PLAN-CARD-946BE3CB675F,5,EVD-31FED4A2CB7FDE6D6F6B-SQTS；EVD-308FEE043A398A00ED9C-SQTS；EVD-0C285669574AD781E59C-SQTS；EVD-12525D6B7FDABF703573-SQTS；EVD-20ECED296C7EE98CF1D7-SQTS,1,1,1,True,True,True,True,True,True,True,未结构化,未结构化,,结构完整但字段不足/待审核
REC-92367B78C701618A,房颤心电图诊断规则｜心房颤动诊断标准（诊断标准）推荐,pending_clinical_use_effect_review,approved_for_sample,,false,心律失常,心房颤动,DIS-CARD-ARR-AF,1,心房颤动诊断标准,DXC-CARD-5996B55AA97D,2,EVD-028A2F2BA76DE48E34B3-AF；EVD-D4005792C9B076BFC7E1-AF,1,1,1,True,True,True,True,True,True,True,未结构化,未结构化,,结构完整但字段不足/待审核
REC-9374F3930A04EA51,心衰LVEF分型规则｜左心室射血分数（ExamIndicator）推荐,pending_clinical_use_effect_review,approved_for_sample,,false,心力衰竭,心力衰竭,DIS-CARD-HF,1,左心室射血分数,IND-LVEF,2,EVD-7DFE0F3278CE8851A238-HFpEF；EVD-1740A4027F163FB2BFA3-HFpEF,1,1,1,True,True,True,True,True,True,True,未结构化,未结构化,,结构完整但字段不足/待审核
REC-943AAD1D26FFCD0A,心脏性猝死路径治疗决策规则｜复律治疗（治疗方案）推荐,pending_clinical_use_effect_review,approved_for_sample,,false,心脏骤停与心脏性猝死；心律失常,心脏性猝死,DIS-CARD-SCD-SUDDEN,1,复律治疗,PLAN-CARD-TEXT-7CC38FBA6F,4,EVD-D38F0492EA9F9200762F-SUDDEN；EVD-9115EEE0F843877EEC13-SUDDEN；EVD-4E46A29E2F905FA473FD-SUDDEN；EVD-2AA60383D7A330521376-SUDDEN,1,1,1,True,True,True,True,True,True,True,未结构化,未结构化,,结构完整但字段不足/待审核
REC-94618DD43705D2DF,心衰随访与用药安全监测规则｜肾功能与电解质（检查）推荐,pending_clinical_use_effect_review,approved_for_sample,,false,心力衰竭,心力衰竭,DIS-CARD-HF,1,肾功能与电解质,LAB-CARD-RENAL-ELECTROLYTE-CDSS,1,EVD-D33B79AC036793E90BBD-HF,1,1,1,True,True,True,True,True,True,True,未结构化,未结构化,,结构完整但字段不足/待审核
REC-958D0F163042872C,稳定型心绞痛路径随访安全规则｜稳定型心绞痛随访方案（随访）推荐,pending_clinical_use_effect_review,approved_for_sample,,false,冠状动脉粥样硬化性心脏病,稳定型心绞痛,DIS-CARD-CAD-STABLE-ANGINA,1,稳定型心绞痛随访方案,FU-CARD-22A2B8A765AC,1,EVD-28A3B9CF0363F965278F-ANGINA,1,1,1,True,True,True,True,True,True,True,未结构化,未结构化,,结构完整但字段不足/待审核
REC-95D67DD2BBD374A9,致心律失常性心肌病路径随访安全规则｜致心律失常性心肌病风险分层（风险分层）推荐,pending_clinical_use_effect_review,approved_for_sample,,false,心肌病,致心律失常性心肌病,DIS-CARD-CM-ACM,1,致心律失常性心肌病风险分层,RISK-CARD-341E5DDF79BA,2,EVD-FFEC8CA65DBBB1B8118F-ACM；EVD-EA4F5846943FD2EDC5A2-ACM,1,1,1,True,True,True,True,True,True,True,未结构化,未结构化,,结构完整但字段不足/待审核
REC-96EB922EE2F6ECA5,复发性SVT消融评估规则｜导管消融（治疗方案）推荐,pending_clinical_use_effect_review,approved_for_sample,,false,心律失常,室上性心动过速,DIS-CARD-ARR-SVT,1,导管消融,PLAN-CARD-5C9E41087192,1,EVD-01226DDDBF2566E8F84E-SVT,1,1,1,True,True,True,True,True,True,True,未结构化,未结构化,,结构完整但字段不足/待审核
REC-975A4B8091F0C7AC,肥厚型心肌病路径随访安全规则｜肥厚型心肌病风险分层（风险分层）推荐,pending_clinical_use_effect_review,approved_for_sample,,false,心肌病,肥厚型心肌病,DIS-CARD-CM-HCM,1,肥厚型心肌病风险分层,RISK-CARD-C72CDDDDE658,5,EVD-FFEC8CA65DBBB1B8118F-HCM；EVD-TB-D6E25221BF9444B19E9A-HCM；EVD-DBFBC9CE4B1276B89925-HCM；EVD-EB986126E19DF663939B-HCM；EVD-D38F0492EA9F9200762F-HCM,1,1,1,True,True,True,True,True,True,True,未结构化,未结构化,,结构完整但字段不足/待审核
REC-97B3C9C811ECEB2E,缺血性心肌病路径治疗决策规则｜抗凝治疗（治疗方案）推荐,pending_clinical_use_effect_review,approved_for_sample,,false,冠状动脉粥样硬化性心脏病；心肌病,缺血性心肌病,DIS-CARD-CAD-ICM,1,抗凝治疗,PLAN-CARD-A1C4E6332D38,1,EVD-0B86F000BFC1DF91F705-ICM,1,1,1,True,True,True,True,True,True,True,未结构化,未结构化,,结构完整但字段不足/待审核
REC-97EDE152FD987916,非ST段抬高型心肌梗死路径随访安全规则｜GRACE评分（风险分层）推荐,pending_clinical_use_effect_review,approved_for_sample,,false,冠状动脉粥样硬化性心脏病,非ST段抬高型心肌梗死,DIS-CARD-CAD-NSTEMI,1,GRACE评分,RISK-CARD-9566F1411AE9,1,EVD-C3D0D21EAE4C6BF3996A-NSTEMI,1,1,1,True,True,True,True,True,True,True,未结构化,未结构化,,结构完整但字段不足/待审核
REC-9923170206C22876,慢性冠脉综合征路径评估规则｜慢性冠脉综合征诊断标准（诊断标准）推荐,pending_clinical_use_effect_review,approved_for_sample,,false,冠状动脉粥样硬化性心脏病,慢性冠脉综合征,DIS-CARD-CAD-CCS,1,慢性冠脉综合征诊断标准,DXC-CARD-CAD-CCS-CURATED-20260628,5,EVD-02C69371610F375E1A8D-CCS；EVD-00500E56838521D1853C-CCS；EVD-00703DC4FABEFCC1BD9D-CCS；EVD-019FE93DC48C8CD8DAC2-CCS；EVD-0074E088124304BFDA77-CCS,1,1,1,True,True,True,True,True,True,True,未结构化,未结构化,,结构完整但字段不足/待审核
REC-994014382D7E13EF,持续性室性心动过速路径随访安全规则｜持续性室性心动过速随访方案（随访）推荐,pending_clinical_use_effect_review,approved_for_sample,,false,心律失常,持续性室性心动过速,DIS-CARD-ARR-VT,1,持续性室性心动过速随访方案,FU-CARD-05832BEF02A2,5,EVD-TB-C8D90A4B2E725F3E6B4C-VT；EVD-TB-511EBB969AE18A9B8533-VT；EVD-TB-9BBB78EB9A8F341619D9-VT；EVD-AA503EA3126E4F65D33E-VT；EVD-TB-768C920AFBBFC4222902-VT,1,1,1,True,True,True,True,True,True,True,未结构化,未结构化,,结构完整但字段不足/待审核
REC-99D15295E54A2E9A,非ST段抬高型心肌梗死路径治疗决策规则｜复律治疗（治疗方案）推荐,pending_clinical_use_effect_review,approved_for_sample,,false,冠状动脉粥样硬化性心脏病,非ST段抬高型心肌梗死,DIS-CARD-CAD-NSTEMI,1,复律治疗,PLAN-CARD-TEXT-7CC38FBA6F,1,EVD-C3D0D21EAE4C6BF3996A-NSTEMI,1,1,1,True,True,True,True,True,True,True,未结构化,未结构化,,结构完整但字段不足/待审核
REC-9A073BB5267D4E5B,非持续性室性心动过速路径治疗决策规则｜ICD治疗（治疗方案）推荐,pending_clinical_use_effect_review,approved_for_sample,,false,心律失常,非持续性室性心动过速,DIS-CARD-ARR-NSVT,1,ICD治疗,PLAN-CARD-946BE3CB675F,5,EVD-22F1D1DDC36B0B600F0B-NSVT；EVD-080C7F9EFF4817993B8A-NSVT；EVD-1B71353C7B850F1F4A8A-NSVT；EVD-0C0D51CCD900B97B1AFD-NSVT；EVD-1B7358756C77DA82726A-NSVT,1,1,1,True,True,True,True,True,True,True,未结构化,未结构化,,结构完整但字段不足/待审核
REC-9A9EE80CD7A841BD,扩张型心肌病路径随访安全规则｜扩张型心肌病随访方案（随访）推荐,pending_clinical_use_effect_review,approved_for_sample,,false,心肌病,扩张型心肌病,DIS-CARD-CM-DCM,1,扩张型心肌病随访方案,FU-CARD-9B799CB8CABF,5,EVD-26CD5802C3C5E0A2B148-DCM；EVD-TB-7F0A22117F8FE0172CF9-DCM；EVD-C14CF5C9764CDA9CAE55-DCM；EVD-27EF0299F4DE9D99C389-DCM；EVD-TB-5908340B73B73B1642EC-DCM,1,1,1,True,True,True,True,True,True,True,未结构化,未结构化,,结构完整但字段不足/待审核
REC-9E948779BEF27A42,室上速/房扑心电机制分型规则｜室上性心动过速诊断标准（诊断标准）推荐,pending_clinical_use_effect_review,approved_for_sample,,false,心律失常,室上性心动过速,DIS-CARD-ARR-SVT,1,室上性心动过速诊断标准,DXC-CARD-FD25F5A6CB2C,2,EVD-C9950FFDF14F096EA0B8-SVT；EVD-011B40A3FEC8FE56CB5D-SVT,1,1,1,True,True,True,True,True,True,True,未结构化,未结构化,,结构完整但字段不足/待审核
REC-9EDEC8498F9DF980,房颤随访规则｜心房颤动随访方案（随访）推荐,pending_clinical_use_effect_review,approved_for_sample,,false,心律失常,心房颤动,DIS-CARD-ARR-AF,1,心房颤动随访方案,FU-CARD-CE0CF6305FAF,2,EVD-72EB22EEF00323FB3AD9-AF；EVD-01226DDDBF2566E8F84E-AF,1,1,1,True,True,True,True,True,True,True,未结构化,未结构化,,结构完整但字段不足/待审核
REC-9F4AE2CA59BC31FD,陈旧性心肌梗死路径治疗决策规则｜抗血小板治疗（治疗方案）推荐,pending_clinical_use_effect_review,approved_for_sample,,false,冠状动脉粥样硬化性心脏病,陈旧性心肌梗死,DIS-CARD-CAD-OLD-MI,1,抗血小板治疗,PLAN-CARD-42FD049DCDB5,5,EVD-00500E56838521D1853C-MI；EVD-031BA794407F74F55B8B-MI；EVD-0A7C5931A82DC7AF2B3A-MI；EVD-0557F7773247CA1A79EC-MI；EVD-0AF47B0E09B86CEE0B03-MI,1,1,1,True,True,True,True,True,True,True,未结构化,未结构化,,结构完整但字段不足/待审核
REC-9F823F90559ECCF3,心肌梗死后心力衰竭路径评估规则｜心肌梗死后心力衰竭诊断标准（诊断标准）推荐,pending_clinical_use_effect_review,approved_for_sample,,false,心力衰竭,心肌梗死后心力衰竭,DIS-CARD-HF-POST-MI,1,心肌梗死后心力衰竭诊断标准,DXC-CARD-5A4BCEDA1085,5,EVD-0AF47B0E09B86CEE0B03-MI；EVD-031BA794407F74F55B8B-MI；EVD-00500E56838521D1853C-MI；EVD-0A7C5931A82DC7AF2B3A-MI；EVD-0557F7773247CA1A79EC-MI,1,1,1,True,True,True,True,True,True,True,未结构化,未结构化,,结构完整但字段不足/待审核
REC-A0E6935D6AC7EE2A,陈旧性心肌梗死路径评估规则｜陈旧性心肌梗死诊断依据（诊断标准）推荐,pending_clinical_use_effect_review,approved_for_sample,,false,冠状动脉粥样硬化性心脏病,陈旧性心肌梗死,DIS-CARD-CAD-OLD-MI,1,陈旧性心肌梗死诊断依据,DXC-CARD-CAD-OLD-MI-CURATED-20260628,5,EVD-0AF47B0E09B86CEE0B03-MI；EVD-0557F7773247CA1A79EC-MI；EVD-00500E56838521D1853C-MI；EVD-031BA794407F74F55B8B-MI；EVD-0A7C5931A82DC7AF2B3A-MI,1,1,1,True,True,True,True,True,True,True,未结构化,未结构化,,结构完整但字段不足/待审核
REC-A0EFED6A7A353578,Brugada综合征路径治疗决策规则｜ICD治疗（治疗方案）推荐,pending_clinical_use_effect_review,approved_for_sample,,false,心律失常,Brugada综合征,DIS-CARD-ARR-BRUGADA,1,ICD治疗,PLAN-CARD-946BE3CB675F,5,EVD-1DFD2B20A3502360B4ED-BRUGADA；EVD-15E5A74C063949CDA946-BRUGADA；EVD-21ECFB82664F6A921D42-BRUGADA；EVD-0C285669574AD781E59C-BRUGADA；EVD-0174E53D695CDE0D168C-BRUGADA,1,1,1,True,True,True,True,True,True,True,未结构化,未结构化,,结构完整但字段不足/待审核
REC-A18FFF0048F87DE9,不稳定型心绞痛路径治疗决策规则｜抗凝治疗（治疗方案）推荐,pending_clinical_use_effect_review,approved_for_sample,,false,冠状动脉粥样硬化性心脏病,不稳定型心绞痛,DIS-CARD-CAD-UA,1,抗凝治疗,PLAN-CARD-A1C4E6332D38,5,EVD-0CCD7C1153D1B11A8A82-UA；EVD-091EF3EE48C1145A0CCC-UA；EVD-06DDCBBA999D5DF55BFF-UA；EVD-03B4C8868CBC1258E2A5-UA；EVD-0AAFE16ADDBC86048914-UA,1,1,1,True,True,True,True,True,True,True,未结构化,未结构化,,结构完整但字段不足/待审核
REC-A3C6BB200B047E7A,急性冠脉综合征路径治疗决策规则｜溶栓治疗（治疗方案）推荐,pending_clinical_use_effect_review,approved_for_sample,,false,冠状动脉粥样硬化性心脏病,急性冠脉综合征,DIS-CARD-CAD-ACS,1,溶栓治疗,PLAN-CARD-FULLBOOK-B87D3F557B,1,EVD-A757284F10089B5E60ED-ACS,1,1,1,True,True,True,True,True,True,True,未结构化,未结构化,,结构完整但字段不足/待审核
REC-A42A28167A3ECA65,HFrEF长期规范药物治疗规则｜血管紧张素转换酶抑制剂（药物）推荐,pending_clinical_use_effect_review,approved_for_sample,,false,心力衰竭,心力衰竭,DIS-CARD-HF,1,血管紧张素转换酶抑制剂,MED-CARD-E40082221530,2,EVD-6C40984E352072D805F6-HF；EVD-6C22AF8E99424C13D50E-HF,1,1,1,True,True,True,True,True,True,True,未结构化,未结构化,,结构完整但字段不足/待审核
REC-A515D5BD5F41CCE3,心衰随访与用药安全监测规则｜心力衰竭风险分层（风险分层）推荐,pending_clinical_use_effect_review,approved_for_sample,,false,心力衰竭,心力衰竭,DIS-CARD-HF,1,心力衰竭风险分层,RISK-CARD-FDA995103C36,1,EVD-D33B79AC036793E90BBD-HF,1,1,1,True,True,True,True,True,True,True,未结构化,未结构化,,结构完整但字段不足/待审核
REC-A5CAC0416D92A2AA,法布雷病心肌病路径评估规则｜酶活性、基因检测和心肌活检诊断（诊断标准）推荐,pending_clinical_use_effect_review,approved_for_sample,,false,心肌病,法布雷病心肌病,DIS-CARD-CM-FABRY,1,酶活性、基因检测和心肌活检诊断,DXC-CARD-CM-FABRY-ENZYME-GENE-EMB,5,EVD-305FAC2C36B8A121E5B4-FABRY；EVD-10883BFD34EA033FDF6E-FABRY；EVD-00CF1703DDCBA6474E42-FABRY；EVD-19A7AED44FBB561C23FB-FABRY；EVD-171C192F1182A0CE6292-FABRY,1,1,1,True,True,True,True,True,True,True,未结构化,未结构化,,结构完整但字段不足/待审核
REC-A85649C61BA4AEA9,心衰诊断三要素规则｜心力衰竭诊断标准（诊断标准）推荐,pending_clinical_use_effect_review,approved_for_sample,,false,心力衰竭,心力衰竭,DIS-CARD-HF,1,心力衰竭诊断标准,DXC-CARD-C9F14771A730,2,EVD-C3D617211B596CF0E5CE-HF；EVD-BAC1C48FDED5FA1DEB2D-AHF,1,1,1,True,True,True,True,True,True,True,未结构化,未结构化,,结构完整但字段不足/待审核
REC-A913EC4378A30237,非扩张型左心室心肌病路径治疗决策规则｜控制心室率（治疗方案）推荐,pending_clinical_use_effect_review,approved_for_sample,,false,心肌病,非扩张型左心室心肌病,DIS-CARD-CM-NDLVCM,1,控制心室率,PLAN-CARD-TEXT-655F4B37BC,5,EVD-177ACB397FF1D2B0CC3F-NDLVCM；EVD-0EBC528F9F2374DA5B28-NDLVCM；EVD-16AFDD428B8E4AC6AF6F-NDLVCM；EVD-105ACC5EF6AEFCD23F73-NDLVCM；EVD-0AE31689594635E9B8FD-NDLVCM,1,1,1,True,True,True,True,True,True,True,未结构化,未结构化,,结构完整但字段不足/待审核
REC-AB3490A7803DED48,非持续性室性心动过速路径评估规则｜非持续性室性心动过速诊断标准（诊断标准）推荐,pending_clinical_use_effect_review,approved_for_sample,,false,心律失常,非持续性室性心动过速,DIS-CARD-ARR-NSVT,1,非持续性室性心动过速诊断标准,DXC-CARD-REQ-C31462862B56,5,EVD-22F1D1DDC36B0B600F0B-NSVT；EVD-080C7F9EFF4817993B8A-NSVT；EVD-1B71353C7B850F1F4A8A-NSVT；EVD-1B7358756C77DA82726A-NSVT；EVD-0C0D51CCD900B97B1AFD-NSVT,1,1,1,True,True,True,True,True,True,True,未结构化,未结构化,,结构完整但字段不足/待审核
REC-ACBC04447755D735,Brugada综合征路径随访安全规则｜Brugada综合征风险分层（风险分层）推荐,pending_clinical_use_effect_review,approved_for_sample,,false,心律失常,Brugada综合征,DIS-CARD-ARR-BRUGADA,1,Brugada综合征风险分层,RISK-CARD-3B90BBF6CF71,5,EVD-1DFD2B20A3502360B4ED-BRUGADA；EVD-0174E53D695CDE0D168C-BRUGADA；EVD-15E5A74C063949CDA946-BRUGADA；EVD-0C285669574AD781E59C-BRUGADA；EVD-21ECFB82664F6A921D42-BRUGADA,1,1,1,True,True,True,True,True,True,True,未结构化,未结构化,,结构完整但字段不足/待审核
REC-AF4CC96EF2F02105,室性心律失常路径治疗决策规则｜ICD治疗（治疗方案）推荐,pending_clinical_use_effect_review,approved_for_sample,,false,心律失常,室性心律失常,DIS-CARD-ARR-VA,1,ICD治疗,PLAN-CARD-946BE3CB675F,5,EVD-016B94527BFF83301D33-VA；EVD-01226DDDBF2566E8F84E-VA；EVD-02C09DB539E2AD3ADB44-VA；EVD-03457637AF26C7A4FF24-VA；EVD-00323EE9BEA35BEB60BB-VA,1,1,1,True,True,True,True,True,True,True,未结构化,未结构化,,结构完整但字段不足/待审核
REC-B04D6200D4BB9821,HFpEF综合管理规则｜钠-葡萄糖协同转运蛋白2抑制剂（药物）推荐,pending_clinical_use_effect_review,approved_for_sample,,false,心力衰竭,心力衰竭,DIS-CARD-HF,1,钠-葡萄糖协同转运蛋白2抑制剂,MED-CARD-3B504DD7AA33,4,EVD-7DFE0F3278CE8851A238-HFpEF；EVD-6C22AF8E99424C13D50E-HF；EVD-1740A4027F163FB2BFA3-HFpEF；EVD-6C40984E352072D805F6-HF,1,1,1,True,True,True,True,True,True,True,未结构化,未结构化,,结构完整但字段不足/待审核
REC-B070F65A59B53524,慢性冠脉综合征路径治疗决策规则｜抗血小板治疗（治疗方案）推荐,pending_clinical_use_effect_review,approved_for_sample,,false,冠状动脉粥样硬化性心脏病,慢性冠脉综合征,DIS-CARD-CAD-CCS,1,抗血小板治疗,PLAN-CARD-42FD049DCDB5,5,EVD-00500E56838521D1853C-CCS；EVD-00703DC4FABEFCC1BD9D-CCS；EVD-0074E088124304BFDA77-CCS；EVD-019FE93DC48C8CD8DAC2-CCS；EVD-02C69371610F375E1A8D-CCS,1,1,1,True,True,True,True,True,True,True,未结构化,未结构化,,结构完整但字段不足/待审核
REC-B16B52AD84F730BD,心室扑动与心室颤动路径评估规则｜心室扑动与心室颤动诊断标准（诊断标准）推荐,pending_clinical_use_effect_review,approved_for_sample,,false,心律失常,心室扑动与心室颤动,DIS-CARD-ARR-VF,1,心室扑动与心室颤动诊断标准,DXC-CARD-8ACA8BC65FBE,3,EVD-TB-C001445EDA5318276FDC-VF；EVD-TB-0A56361AC757170F89F4-VF；EVD-TB-29E0C7E19BA5462795AB-VF,1,1,1,True,True,True,True,True,True,True,未结构化,未结构化,,结构完整但字段不足/待审核
REC-B17137D31E68F0CD,短QT间期综合征路径治疗决策规则｜短QT间期综合征治疗方案（治疗方案）推荐,pending_clinical_use_effect_review,approved_for_sample,,false,心律失常,短QT间期综合征,DIS-CARD-ARR-SQTS,1,短QT间期综合征治疗方案,PLAN-CARD-C1B0D29171C8,5,EVD-31FED4A2CB7FDE6D6F6B-SQTS；EVD-0C285669574AD781E59C-SQTS；EVD-20ECED296C7EE98CF1D7-SQTS；EVD-308FEE043A398A00ED9C-SQTS；EVD-12525D6B7FDABF703573-SQTS,1,1,1,True,True,True,True,True,True,True,未结构化,未结构化,,结构完整但字段不足/待审核
REC-B2246A1F11635602,STEMI诊断确认规则｜急性心肌梗死诊断标准（诊断标准）推荐,pending_clinical_use_effect_review,approved_for_sample,,false,冠状动脉粥样硬化性心脏病,ST段抬高型心肌梗死,DIS-CARD-CAD-STEMI,1,急性心肌梗死诊断标准,DXC-CARD-547346EE2FED,3,EVD-B006F53884892B4245ED-STEMI；EVD-23809B8617D9BDC7270C-STEMI；EVD-4DC149E13028FD06A974-ACS,1,1,1,True,True,True,True,True,True,True,未结构化,未结构化,,结构完整但字段不足/待审核
REC-B28448660D0D2E36,持续性室性心动过速路径治疗决策规则｜血运重建（治疗方案）推荐,pending_clinical_use_effect_review,approved_for_sample,,false,心律失常,持续性室性心动过速,DIS-CARD-ARR-VT,1,血运重建,PLAN-CARD-TEXT-EEF9C97B59,5,EVD-TB-C8D90A4B2E725F3E6B4C-VT；EVD-AA503EA3126E4F65D33E-VT；EVD-TB-9BBB78EB9A8F341619D9-VT；EVD-TB-511EBB969AE18A9B8533-VT；EVD-TB-768C920AFBBFC4222902-VT,1,1,1,True,True,True,True,True,True,True,未结构化,未结构化,,结构完整但字段不足/待审核
